PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
234421167,20172099,99,2020-09-14T17:00:00,"5700 Block Lauder St Pittsburgh, PA 15207",N,Lincoln Place,4,MISSING PERSONS (18+),9490 Missing Persons (18 and Over),3102,5,3,-79.9151407574481,40.3670277318373
234425778,20172267,99,2020-09-14T20:43:00,"20th St & Penn Ave Pittsburgh, PA 15222",N,Strip District,2,MISCELLANEOUS FIRE OTHER INVEST CONTINUED,9123 Miscellaneous Fire Other Investigation to Continue,203,7,6,-79.9839623718427,40.451114125163
234425719,20172016,99,2020-09-12T10:15:00,"1600 Block St Patrick St Pittsburgh, PA 15210",Y,South Side Slopes,3,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant / 9093 Indirect Criminal Contempt,1706,3,3,-79.9831732782693,40.4210220768325
233315058,20159890,18,2020-08-28T09:19:00,"Bedford Ave & Fullerton St Pittsburgh, PA 15219",Y,Crawford-Roberts,2,STOLEN PROPERTY - OTHER,13(a)(31) Marijuana: Possession Small Amount / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance,305,6,6,-79.989914354978,40.4432217716357
233391141,20161438,18,2020-08-30T14:00:00,"100 Block N Negley Ave Pittsburgh, PA 15206",Y,Garfield,5,STOLEN PROPERTY,13(a)(32) Paraphernalia - Use or Possession / 3112 Traffic-Control Signals.,1114,7,2,-79.924731373482,40.4742835282836
233394259,20161467,99,2020-08-30T14:28:00,"300 Block N Braddock Ave Pittsburgh, PA 15208",N,Point Breeze North,4,MENTAL 201/302,9498 302 (Mental),1405,9,2,-79.8928013971768,40.4496546331193
233764812,20154686,99,2020-08-20T21:00:00,"5800 Block East Liberty Blvd Pittsburgh, PA 15206",Y,East Liberty,5,ARREST ON ATTACHMENT ORDER,9015 Failure To Appear/Arrest on Attachment Order,1113,9,2,-79.925278112874,40.4667358754821
233808270,20166197,10,2020-09-05T22:15:00,"300 Block S Main St Pittsburgh, PA 15220",Y,West End,6,SIMPLE ASSAULT,2701 Simple Assault.,2019,7,2,-79.9579476679689,40.4673830136992
234351321,20171648,4,2020-09-13T21:40:00,"400 Block Norton St Pittsburgh, PA 15211",N,Mount Washington,3,AGG-ASSAULT,2707.1 Discharge of a Firearm into Occupied Structure / 2702 Aggravated Assault. / 8106 Shots Fired / 607.03 Discharging Firearm or Airgun,1914,,,0,0
234354337,20171720,14,2020-09-14T00:34:00,"2100 Block Rose St Pittsburgh, PA 15219",N,Terrace Village,2,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,511,6,3,-79.9777884271742,40.4435278926408
234355031,20171737,0,2020-09-14T00:58:00,"1200 Block Kunkle Way Pittsburgh, PA 15212",N,California-Kirkbride,1,99,9093 Indirect Criminal Contempt,2507,6,1,-80.0243209118823,40.4603721827731
234355955,20169663,0,2020-09-11T01:00:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Brighton Heights,1,99,2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,2703,6,6,-79.9960409452176,40.4350395659105
234356229,20171711,10,2020-09-13T17:30:00,"200 Block S Winebiddle St Pittsburgh, PA 15224",Y,Bloomfield,5,SIMPLE ASSAULT,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 2701 Simple Assault.",809,7,2,-79.9432521459227,40.4645311263789
234371089,20171843,0,2020-09-06T12:07:00,"400 Block Noblestown Rd Carnegie, PA 15106",Y,East Carnegie,6,99,9093 Indirect Criminal Contempt,2805,,,0,0
233603037,20163668,99,2020-08-27T18:00:00,"1000 Block California Ave Pittsburgh, PA 15212",N,California-Kirkbride,1,DRUG INVESTIGATION,9124 Drug Investigation,2507,6,1,-80.0220586506002,40.4590926000662
233603095,20163669,99,2020-08-27T18:00:00,"1000 Block California Ave Pittsburgh, PA 15212",N,California-Kirkbride,1,DRUG INVESTIGATION,9124 Drug Investigation,2507,6,1,-80.0220586506002,40.4590926000662
233603127,20163671,99,2020-08-27T18:00:00,"1000 Block California Ave Pittsburgh, PA 15212",N,California-Kirkbride,1,DRUG INVESTIGATION,9124 Drug Investigation,2507,6,1,-80.0220586506002,40.4590926000662
234016866,20167899,27,2020-09-08T15:38:00,"4500 Block Browns Hill Rd Pittsburgh, PA 15217",N,Squirrel Hill South,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1414,5,3,-79.925939048236,40.4176069600026
234198849,20169331,6,2020-09-10T00:01:00,"900 Block Watson St Pittsburgh, PA 15219",N,Bluff,2,THEFT,3921 Theft by Unlawful Taking or Disposition. / 4106 Access Device Fraud,103,6,6,-79.9917707041067,40.4384049595166
234203677,20169351,11,2020-09-10T00:01:00,"200 Block S Fairmount St Pittsburgh, PA 15206",N,Friendship,5,THEFT BY DECEPTION,3922 Theft by Deception.,807,7,2,-79.9338068865,40.4623353530439
234205116,20169356,6,2020-09-09T17:00:00,"200 Block Stanwix St Pittsburgh, PA 15222",N,Central Business District,2,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",201,6,6,-80.004883411232,40.4398315874464
234206012,20169367,10,2020-09-10T15:55:00,"2500 Block Larkins Way Pittsburgh, PA 15203",N,South Side Flats,3,HARRASSMENT,2709 Harassment (Non-Specific),1609,3,3,-79.9703811084322,40.4265507217793
234277246,20170095,0,2020-09-11T16:20:00,"2200 Block Whited St Pittsburgh, PA 15226",N,Brookline,6,99,9999 9999 - (Misc. Incident): ,3206,4,5,-80.0063488386996,40.3968190133182
234277802,20170101,11,2020-08-21T00:01:00,"5300 Block Kincaid St Pittsburgh, PA 15224",N,Garfield,5,CREDIT CARDS,4106 Access Device Fraud,1017,,,0,0
234279338,20170136,0,2020-09-11T05:00:00,"1400 Block Rockland Ave Pittsburgh, PA 15216",N,Beechview,6,99,9999 9999 - (Misc. Incident): ,1916,4,5,-80.0203864894071,40.4129931632341
234279896,20170158,10,2020-09-11T16:04:00,"100 Block Whipple St Pittsburgh, PA 15218",N,Swisshelm Park,4,HARRASSMENT,2709 Harassment (Non-Specific),1411,,,0,0
234280669,20170171,27,2020-09-11T17:28:00,"Devonshire St & Centre Ave Pittsburgh, PA 15213",N,Shadyside,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,709,8,2,-79.9463935380807,40.4535873968903
234283326,20170239,6,2020-09-11T17:00:00,"100 Block Charles St Pittsburgh, PA 15210",N,Knoxville,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,3001,3,5,-79.988182545885,40.4166475121147
234283658,20170238,27,2020-09-11T19:30:00,"S 14th St & Muriel St Pittsburgh, PA 15203",N,South Side Flats,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1702,3,3,-79.9841598336933,40.4301366291734
234284066,20170236,99,2020-09-11T19:52:00,"2500 Block Mission St Pittsburgh, PA 15203",Y,South Side Slopes,3,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1608,3,3,-79.9720659259588,40.4228263916134
234285411,20170285,0,2020-09-11T17:00:00,"5500 Block Baum Blvd Pittsburgh, PA 15232",N,Friendship,5,99,9999 9999 - (Misc. Incident): ,807,7,2,-79.936913821676,40.4574268916568
234285933,20170301,27,2020-09-11T21:00:00,"Baum Blvd & S Millvale Ave Pittsburgh, PA 15213",N,Bloomfield,5,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,804,7,2,-79.9476768944963,40.4543908712164
234292595,20170406,0,2020-09-12T00:30:00,"30 Block Mt Oliver St Pittsburgh, PA 15210",N,South Side Slopes,3,99,670.02  (a) Disruptive activity prepetrataed/caused/permitted on property by owner(s)/tenant(s)/occupant(s)/invitee(s) of the property,1706,3,3,-79.9774955286783,40.4134778264424
234305973,20170683,99,2020-09-12T11:59:00,"500 Block Mt Pleasant Rd Pittsburgh, PA 15214",Y,Northview Heights,1,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,2609,,,0,0
234309216,20170763,0,2020-09-12T14:07:00,"100 Block 5th Ave Pittsburgh, PA 15222",N,Central Business District,2,99,9999 9999 - (Misc. Incident): ,201,6,6,-80.0028765755338,40.4414141263059
233352095,20160484,99,2020-08-29T02:35:00,"2300 Block Centre Ave Pittsburgh, PA 15219",Y,Middle Hill,2,AIDED CASE,9497 Aided Case,501,6,3,-79.9739501417396,40.4452063255589
233354180,20160521,27,2020-08-29T04:05:00,"1500 Block Brownsville Rd Pittsburgh, PA 15210",N,Carrick,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop. / 1785 Proof of Financial Responsibility Following Accident. / 3736 Reckless Driving,2902,4,3,-79.9892342445047,40.4010864224386
233370917,20160837,27,2020-08-29T16:55:00,"7000 Block Apple St Pittsburgh, PA 15208",N,Homewood North,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1301,,,0,0
233385747,20161333,6,2020-08-30T01:30:00,"30 Block Waldorf St Pittsburgh, PA 15214",N,Perry North,1,THEFT FROM AUTO,3934 Theft from Vehicle,2602,1,1,-80.0183464037843,40.4910100376594
233405639,20161787,0,2020-08-31T00:56:00,"1100 Block Morrison St Pittsburgh, PA 15212",N,California-Kirkbride,1,99,9999 9999 - (Misc. Incident): ,2507,6,1,-80.0230750511605,40.4601094098164
234425726,20172275,0,2020-09-14T20:55:00,"30 Block Mt Oliver St Pittsburgh, PA 15210",N,South Side Slopes,3,99,9999 (Misc. Local Ordinance): ,1706,3,3,-79.9774955286783,40.4134778264424
234427317,20172293,6,2020-09-14T21:35:00,"1100 Block Brookline Blvd Pittsburgh, PA 15226",N,Brookline,6,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1919,4,5,-80.0153820316549,40.3915878301337
234447234,20172510,27,2020-09-15T04:05:00,"90 Block Meritt Ave Pittsburgh, PA 15227",N,Carrick,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2904,4,3,-79.9807661097919,40.3835462779592
234454797,20172592,11,2020-09-15T10:00:00,"1300 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT BY DECEPTION,3922 Theft by Deception.,1702,3,3,-79.9851784256069,40.4286149368858
234457354,20172618,10,2020-09-15T09:30:00,"1200 Block Spring Garden Ave Pittsburgh, PA 15212",N,Spring Garden,1,HARRASSMENT,2709(a) Harassment.,2412,1,1,-79.9915248695733,40.4602763585017
234462229,20172619,10,2020-09-15T10:15:00,"1200 Block Spring Garden Ave Pittsburgh, PA 15212",N,Spring Garden,1,HARRASSMENT,2709(a) Harassment.,2412,1,1,-79.9915248695733,40.4602763585017
234466293,20172694,6,2020-09-15T10:00:00,"200 Block S Fairmount St Pittsburgh, PA 15206",N,Friendship,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,807,7,2,-79.9338068865,40.4623353530439
234469232,20172688,99,2020-09-15T14:00:00,"Hamilton Ave & 5th Ave Pittsburgh, PA 15208",Y,Homewood West,5,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1207,9,2,-79.9090629890633,40.4572898625103
234477187,20172721,27,2020-09-14T19:30:00,"2200 Block East Hills Dr Pittsburgh, PA 15221",N,East Hills,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1306,9,2,-79.8730925207885,40.4539041976002
234341537,20171477,99,2020-09-11T19:55:00,"600 Block Lenora St Pittsburgh, PA 15206",N,Larimer,5,LOST PROPERTY,9504 Lost Property,1204,9,2,-79.9129006276542,40.4673083882003
234346467,20171543,6,2020-09-13T14:30:00,"100 Block S Graham St Pittsburgh, PA 15206",N,Friendship,5,THEFT FROM AUTO,3934 Theft from Vehicle,807,9,2,-79.9349091755915,40.4647906099031
234348960,20171564,9,2020-09-13T18:27:00,"7200 Block Bennett St Pittsburgh, PA 15208",Y,Homewood South,5,TAMPER WITH/FAB PHYS EVIDENCE,4910 Tampering with or Fabricating Physical Evidence. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,1303,9,2,-79.8966319961519,40.4564560852674
-3452004278,20172137,0,2020-09-14T17:32:00,"6300 Block Caton St Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,9999 9999 - (Misc. Incident): ,1414,5,3,-79.9239155857124,40.4238750820772
234426043,20172255,27,2020-09-14T20:35:00,"5100 Block Baum Blvd Pittsburgh, PA 15224",N,Bloomfield,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,804,,,0,0
234431147,20172386,10,2020-09-14T15:15:00,"100 Block Marsden St Pittsburgh, PA 15207",N,Hazelwood,4,HARRASSMENT,2709 Harassment (Non-Specific),1515,,,0,0
234434309,20172389,6,2020-09-14T20:00:00,"Federal St & Alpine Ave Pittsburgh, PA 15212",N,Central North Side,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2503,6,1,-80.0077514693018,40.4588709023795
234430363,19223490,99,2020-09-15T00:40:00,"E Carson St & Birmingham Brg Pittsburgh, PA 15203",Y,Bluff,2,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,103,3,3,-79.9736110511252,40.4283706493669
234435038,20172481,6,2020-09-15T04:57:00,"4000 Block Shoreham St Pittsburgh, PA 15212",N,Brighton Heights,1,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",2708,1,1,-80.0403073497595,40.4891455399973
234470131,20172584,6,2020-09-15T09:00:00,"2100 Block Lowrie St Pittsburgh, PA 15212",N,Troy Hill,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2406,1,1,-79.9788497781225,40.4692653644444
234475698,20172727,4,2020-09-15T14:25:00,"200 Block Marshall Ave Pittsburgh, PA 15214",N,Perry South,1,AGG-ASSAULT,2702 Aggravated Assault.,2615,1,1,-80.0137086801786,40.4750768454414
234488161,20172868,14,2020-09-15T18:30:00,"Tecumseh St Pittsburgh, PA 15207",N,Hazelwood,4,CRIM MISCHIEF,3304 Criminal Mischief.,1501,5,3,-79.9467368307644,40.407954635036
233344173,20160274,27,2020-08-28T18:40:00,"E Warrington Ave & Allen St Pittsburgh, PA 15210",N,Allentown,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1803,3,5,-79.993741131751,40.4218100855544
233346099,20160265,15,2020-08-28T18:27:00,"S Negley Ave & Fair Oaks St Pittsburgh, PA 15217",Y,Squirrel Hill North,4,FIREARMS NOT TO BE CARRIED WO LICENSE,6106 Firearms not to be Carried without a License. / 1301 Registration and Certificate of Title Required. / 4107(b)(2) Vehicle Equipment Standards / 1376 Surrender of Reg. Upon Susp. or Revocation. / 1786 Required Financial Responsibility. / 1332 Display of Registration Plate. / 1371 Operation Following Suspension of Registration.,1402,8,3,-79.9272849740695,40.4460629154181
233351689,20160472,0,2020-08-29T02:01:00,"2600 Block S 18th St Pittsburgh, PA 15210",N,South Side Slopes,3,99,5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,1706,3,3,-79.9852869177147,40.4210724620971
-3465075097,20160495,0,2020-08-29T03:06:00,"30 Block Mt Oliver St Pittsburgh, PA 15210",N,South Side Slopes,3,99,9999 9999 - (Misc. Incident): ,1706,3,3,-79.9774955286783,40.4134778264424
233365963,20157891,10,2020-08-25T12:20:00,"700 Block E Warrington Ave Pittsburgh, PA 15210",N,Allentown,3,SIMPLE ASSAULT,2701 Simple Assault. / 2709 Harassment (Non-Specific),1803,3,5,-79.9954887053187,40.4215189803883
233371928,20160890,26,2020-08-29T12:00:00,"3800 Block Bigelow Blvd Pittsburgh, PA 15213",N,Upper Hill,2,THEFT BY EXTORTION,3923 Theft by Extortion.,506,6,3,-79.9550754048581,40.4568336195834
233372394,20160991,14,2020-08-29T20:26:00,"5500 Block Black St Pittsburgh, PA 15206",N,East Liberty,5,CRIM MISCHIEF,3304 Criminal Mischief.,1113,9,2,-79.9298807872568,40.4693956489147
233373734,20161048,99,2020-08-29T22:22:00,"200 Block Grandview Ave Pittsburgh, PA 15211",N,Brookline,3,FOUND PROPERTY,9489 Found Property,1918,2,5,-80.0080164533472,40.4323827911255
233378396,20161153,0,2020-08-30T00:58:00,"30 Block Mt Oliver St Pittsburgh, PA 15210",Y,South Side Slopes,3,99,5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,1706,3,3,-79.9774955286783,40.4134778264424
233385569,20157972,0,2020-08-26T14:20:00,"100 Block Addison St Pittsburgh, PA 15219",N,Crawford-Roberts,2,99,9999 9999 - (Misc. Incident): ,305,,,0,0
233396486,20161561,14,2020-08-30T18:20:00,"1100 Block Buente St Pittsburgh, PA 15212",N,Spring Hill-City View,1,CRIM MISCHIEF,3304 Criminal Mischief.,2620,1,1,-79.9955738421156,40.4665798716603
234377617,20171893,5,2020-09-14T09:46:00,"20 Block Curtin Ave Pittsburgh, PA 15210",Y,Beltzhoover,3,BURGLARY,3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition.,1809,3,5,-79.9987094036708,40.4202923480978
234397094,20168873,99,2020-08-22T12:00:00,"5700 Block Bunkerhill St Pittsburgh, PA 15206",N,Highland Park,5,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,1102,7,2,-79.9194305636669,40.4792836714371
234411726,20156153,20,2020-08-22T21:30:00,"2600 Block Centre Ave Pittsburgh, PA 15219",Y,Terrace Village,2,ENDANGER WELFARE OF CHILDREN,4304(a)(1) Endangering Welfare of Children.,510,6,3,-79.9683796165261,40.4465060729526
234415701,20171711,10,2020-09-13T17:30:00,"200 Block S Winebiddle St Pittsburgh, PA 15224",Y,Bloomfield,5,SIMPLE ASSAULT,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 2701 Simple Assault.",809,7,2,-79.9432521459227,40.4645311263789
234427744,20172253,18,2020-09-14T20:15:00,"N Lang Ave & Felicia Way Pittsburgh, PA 15208",Y,Homewood South,5,STOLEN PROPERTY - OTHER,13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance / 4303 General Lighting Requirements. / 1543 Driving While Operating Privilege is Suspended or Revoked.,1303,9,2,-79.8987161474731,40.4574421648646
234430627,20172388,11,2020-09-14T14:00:00,"2600 Block S 18th St Pittsburgh, PA 15210",N,South Side Slopes,3,THEFT BY DECEPTION,3922 Theft by Deception.,1706,3,3,-79.9852869177147,40.4210724620971
234433701,20172407,3,2020-09-15T01:28:00,"N Homewood Ave & Monticello St Pittsburgh, PA 15208",N,Homewood North,5,ROBBERY OF MOTOR VEHICLE,3702 Robbery of Motor Vehicle. / 3921 Theft by Unlawful Taking or Disposition.,1302,9,2,-79.8954754426873,40.4595287601172
-3414033953,20172375,18,2020-09-15T00:29:00,"N Homewood Ave & Frankstown Ave Pittsburgh, PA 15208",Y,Homewood North,5,STOLEN PROPERTY,13(a)(32) Paraphernalia - Use or Possession,1302,9,2,-79.8963011488784,40.457404655664
234435010,20172466,0,2020-09-15T04:20:00,"2900 Block Spring St Pittsburgh, PA 15210",N,Arlington,3,99,9998 Overdose Other,1603,3,3,-79.9674339813642,40.4155697788751
-3344036760,20172530,0,2020-09-15T08:43:00,"Saw Mill Run Blvd Ramp & West Liberty Ave Pittsburgh, PA 15226",Y,Bon Air,3,99,601.16 Public Urination And Defecation,1806,,,0,0
233386308,20161308,0,2020-08-30T09:34:00,"7200 Block Susquehanna St Pittsburgh, PA 15208",N,Homewood South,5,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): ,1303,,,0,0
233388701,20161393,27,2020-08-30T10:30:00,"100 Block 43rd St Pittsburgh, PA 15201",N,Central Lawrenceville,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,901,7,2,-79.9639234994252,40.4728743674429
233404580,20161816,0,2020-08-31T01:44:00,"30 Block Mt Oliver St Pittsburgh, PA 15210",N,South Side Slopes,3,99,670.02  (a) Disruptive activity prepetrataed/caused/permitted on property by owner(s)/tenant(s)/occupant(s)/invitee(s) of the property,1706,3,3,-79.9774955286783,40.4134778264424
233448635,20162356,0,2020-08-31T20:29:00,"1100 Block Brownsville Rd Pittsburgh, PA 15210",N,Carrick,3,99,9999 9999 - (Misc. Incident): ,2902,4,3,-79.9909025434676,40.4049473205906
233458670,20162457,3,2020-08-31T23:59:00,"7100 Block Lemington Ave Pittsburgh, PA 15206",Y,Lincoln-Lemington-Belmar,5,ROBBERY,3701 Robbery. / 3921 Theft by Unlawful Taking or Disposition. / 2705 Recklessly Endangering Another Person.,1202,,,0,0
234310064,20170797,6,2020-09-12T14:50:00,"7100 Block Upland St Pittsburgh, PA 15208",N,Homewood North,5,THEFT FROM AUTO,3934 Theft from Vehicle / 4106 Access Device Fraud,1301,9,2,-79.8973869919297,40.4626173366275
234311377,20170873,27,2020-09-12T17:37:00,"Baum Blvd & Liberty Ave Pittsburgh, PA 15224",N,Bloomfield,5,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,804,7,2,-79.9396431705726,40.4566349857433
-3389131903,20170803,6,2020-09-12T14:30:00,"600 Block S Lang Ave Pittsburgh, PA 15208",N,Point Breeze,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1406,9,3,-79.906749710593,40.4453088665158
-2945010061,20170749,0,2020-09-12T13:52:00,"400 Block Rochelle St Pittsburgh, PA 15210",N,Knoxville,3,99,9999 9999 - (Misc. Incident): ,3001,3,5,-79.9951881792948,40.4147542664668
234315000,20170930,14,2020-09-12T19:10:00,Zone 2,Y,,2,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another / 5901 Open Lewdness. / 5505 Public Drunkenness / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST / 5101 Obstructing Admin. of Law  / 3127(a) Indecent exposure,,,,,
233348730,20160327,26,2020-08-28T20:16:00,"1500 Block Fallowfield Ave Pittsburgh, PA 15216",Y,Beechview,6,UNAUTHORIZED USE VEHICLE,3928 Unauthorized Use of Automobile and Other Vehicles.,1916,4,5,-80.0241798998097,40.4128657873243
233374688,20160663,4,2020-08-29T21:48:00,"2100 Block Forbes Ave Pittsburgh, PA 15219",Y,Bluff,2,AGG-ASSAULT,"2702 Aggravated Assault. / 3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition. / 2706 Terroristic Threats. / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2705 Recklessly Endangering Another Person. / 2701(b)(2) Simple Assault -  Child Under 12 / Adult 21 Or Older / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck",103,6,3,-79.9759219930542,40.4372596477971
